lokasi,nama_komoditas,2014-10-01,2014-10-02,2014-10-03,2014-10-04,2014-10-05,2014-10-06,2014-10-07,2014-10-08,2014-10-09,2014-10-10,2014-10-11,2014-10-12,2014-10-13,2014-10-14,2014-10-15,2014-10-16,2014-10-17,2014-10-18,2014-10-19,2014-10-20,2014-10-21,2014-10-22,2014-10-23,2014-10-24,2014-10-25,2014-10-26,2014-10-27,2014-10-28,2014-10-29,2014-10-30,2014-10-31
"Pasar Sederhana","Cabe Rawit",20000,20000,20000,20000,20000,0,0,20000,20000,20000,20000,20000,0,0,20000,20000,20000,20000,20000,0,0,20000,20000,20000,20000,20000,0,0,20000,23000,23000
"Pasar Sederhana","Kacang Tanah",18000,18000,18000,18000,18000,0,0,18000,18000,18000,18000,18000,0,0,18000,18000,18000,18000,18000,0,0,18000,18000,18000,18000,18000,0,0,18000,18000,18000
"Pasar Sederhana","Ubi Kayu",4000,4000,4000,4000,4000,0,0,4000,4000,4000,4000,4000,0,0,4000,4000,4000,4000,4000,0,0,4000,4000,4000,4000,4000,0,0,4000,4000,4000
"Pasar Sederhana","Ubi Jalar",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Pasar Sederhana",Jagung,7000,7000,7000,7000,7000,0,0,7000,7000,7000,7000,7000,0,0,7000,7000,7000,7000,7000,0,0,7000,7000,7000,7000,7000,0,0,7000,7000,7000
"Pasar Sederhana","Ikan Olahan",70000,70000,70000,70000,70000,0,0,70000,70000,70000,70000,70000,0,0,70000,70000,70000,70000,70000,0,0,70000,70000,70000,70000,70000,0,0,70000,70000,70000
"Pasar Sederhana","Beras Premium",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Pasar Sederhana","Minyak Goreng Curah",12000,12000,12000,12000,12000,0,0,12000,12000,12000,12000,12000,0,0,12000,12000,12000,12000,12000,0,0,12000,12000,12000,12000,12000,0,0,12000,12000,12000
"Pasar Sederhana","Daging Ayam Kampung",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Pasar Sederhana","Telur Ayam Kampung",48000,48000,48000,48000,48000,0,0,48000,48000,48000,48000,48000,0,0,48000,48000,48000,48000,48000,0,0,48000,48000,48000,48000,48000,0,0,48000,48000,48000
"Pasar Sederhana","Susu Kental Manis Merk Bendera",9500,9500,9500,9500,9500,0,0,9500,9500,9500,9500,9500,0,0,9500,9500,9500,9500,9500,0,0,9500,9500,9500,9500,9500,0,0,9500,9500,9500
"Pasar Sederhana","Susu Kental Manis Merk Indomilk",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Pasar Sederhana","Garam Beryodium Bata",1000,1000,1000,1000,1000,0,0,1000,1000,1000,1000,1000,0,0,1000,1000,1000,1000,1000,0,0,1000,1000,1000,1000,1000,0,0,1000,1000,1000
"Pasar Sederhana","Garam Beryodium Halus",4000,4000,4000,4000,4000,0,0,4000,4000,4000,4000,4000,0,0,4000,4000,4000,4000,4000,0,0,4000,4000,4000,4000,4000,0,0,4000,4000,4000
"Pasar Sederhana","Tepung Terigu Cakra Kembar",8000,8000,8000,8000,8000,0,0,8000,8000,8000,8000,8000,0,0,8000,8000,8000,8000,8000,0,0,8000,8000,8000,8000,8000,0,0,8000,8000,8000
"Pasar Sederhana","Tepung Terigu Kunci",7500,7500,7500,7500,7500,0,0,7500,7500,7500,7500,7500,0,0,7500,7500,7500,7500,7500,0,0,7500,7500,7500,7500,7500,0,0,7500,7500,7500
"Pasar Sederhana","Mie Instan",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Pasar Sederhana","Cabe Rawit Hijau",20000,20000,20000,20000,20000,0,0,20000,20000,20000,20000,20000,0,0,28000,28000,28000,28000,28000,0,0,28000,28000,28000,28000,28000,0,0,23000,30000,30000
"Pasar Sederhana","Kacang Hijau",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Pasar Sederhana","Susu Bubuk Dancow",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Pasar Sederhana","Susu Bubuk Indomilk",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Pasar Sederhana","Ikan Kembung",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
