lokasi,nama_komoditas,2016-12-01,2016-12-02,2016-12-03,2016-12-04,2016-12-05,2016-12-06,2016-12-07,2016-12-08,2016-12-09,2016-12-10,2016-12-11,2016-12-12,2016-12-13,2016-12-14,2016-12-15,2016-12-16,2016-12-17,2016-12-18,2016-12-19,2016-12-20,2016-12-21,2016-12-22,2016-12-23,2016-12-24,2016-12-25,2016-12-26,2016-12-27,2016-12-28,2016-12-29,2016-12-30,2016-12-31
"Pasar Sederhana","Daging Ayam Kampung",75000,75000,0,0,75000,75000,75000,0,75000,0,0,0,0,75000,75000,0,0,75000,75000,75000,75000,75000,0,0,0,0,75000,75000,75000,75000,0
"Pasar Sederhana","Telur Ayam Kampung",44000,44000,0,0,44000,44000,44000,0,44000,0,0,0,0,44000,44000,0,0,44000,44000,44000,44000,44000,0,0,0,0,44000,44000,44000,44000,0
"Pasar Sederhana","Susu Kental Manis Merk Bendera",10000,10000,0,0,10000,10000,10000,0,10000,0,0,0,0,10000,10000,0,0,10000,10000,10000,10000,10000,0,0,0,0,10000,10000,10000,10000,0
"Pasar Sederhana","Susu Kental Manis Merk Indomilk",9500,9500,0,0,9500,9500,9500,0,9500,0,0,0,0,9500,9500,0,0,9500,9500,9500,9500,9500,0,0,0,0,9500,9500,9500,9500,0
"Pasar Sederhana","Garam Beryodium Bata",1500,1500,0,0,1500,1500,1500,0,1500,0,0,0,0,1500,1500,0,0,1500,1500,1500,1500,1500,0,0,0,0,1500,1500,1500,1500,0
"Pasar Sederhana","Garam Beryodium Halus",6000,6000,0,0,6000,6000,6000,0,6000,0,0,0,0,6000,6000,0,0,6000,6000,6000,6000,6000,0,0,0,0,6000,6000,6000,6000,0
"Pasar Sederhana","Tepung Terigu Cakra Kembar",8500,8500,0,0,8500,8500,8500,0,0,0,0,0,0,8500,8500,0,0,8500,8500,8500,8500,8500,0,0,0,0,8500,8500,8500,8500,0
"Pasar Sederhana","Tepung Terigu Kunci",7500,0,0,0,7500,7500,7500,0,7500,0,0,0,0,7500,7500,0,0,7500,7500,7500,7500,7500,0,0,0,0,7500,7500,7500,7500,0
"Pasar Sederhana","Mie Instan",2200,2200,0,0,2200,2200,2200,0,2200,0,0,0,0,2200,2200,0,0,2200,2200,2200,2200,2200,0,0,0,0,2200,2200,2200,2200,0
"Pasar Sederhana","Cabe Rawit Hijau",40000,40000,0,0,40000,40000,40000,0,40000,0,0,0,0,75000,75000,0,0,75000,75000,75000,75000,0,0,0,0,0,0,80000,80000,80000,0
"Pasar Sederhana","Kacang Hijau",24000,24000,0,0,24000,0,24000,0,24000,0,0,0,0,24000,24000,0,0,24000,24000,24000,24000,24000,0,0,0,0,24000,24000,24000,24000,0
"Pasar Sederhana","Susu Bubuk Dancow",41200,41200,0,0,41200,41200,41200,0,41200,0,0,0,0,41200,41200,0,0,41200,41200,41200,41200,41200,0,0,0,0,41200,41200,41200,41200,0
"Pasar Sederhana","Susu Bubuk Indomilk",36500,36500,0,0,36500,36500,36500,0,36500,0,0,0,0,36500,36500,0,0,36500,36500,36500,36500,36500,0,0,0,0,36500,36500,36500,36500,0
"Pasar Sederhana","Ikan Kembung",30000,30000,0,0,30000,30000,30000,0,30000,0,0,0,0,30000,30000,0,0,30000,30000,30000,30000,30000,0,0,0,0,30000,30000,30000,30000,0
